recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
1,4) $350 - $500,419.84,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,60.78,0,1,Urban,0,Phone,Mens E-Mail,1,0,0
9,2) $100 - $200,143.95,0,1,Surburban,1,Web,No E-Mail,0,0,0
1,2) $100 - $200,152.5,1,0,Urban,0,Web,Womens E-Mail,0,0,0
9,1) $0 - $100,52.96,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
3,"7) $1,000 +",1397.38,1,0,Urban,1,Web,No E-Mail,0,0,0
9,2) $100 - $200,144.91,0,1,Urban,1,Web,Mens E-Mail,0,0,0
6,1) $0 - $100,49.18,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,57.66,0,1,Surburban,0,Web,No E-Mail,0,0,0
2,1) $0 - $100,32.16,0,1,Urban,0,Web,Womens E-Mail,0,0,0
11,2) $100 - $200,197.62,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
10,3) $200 - $350,344.26,1,1,Urban,0,Phone,No E-Mail,0,0,0
3,2) $100 - $200,106.47,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,45.17,1,0,Surburban,0,Web,No E-Mail,0,0,0
4,4) $350 - $500,424.7,1,1,Urban,0,Phone,No E-Mail,0,0,0
4,3) $200 - $350,270.05,1,0,Surburban,0,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0
2,"7) $1,000 +",1212.2,1,0,Surburban,1,Web,No E-Mail,0,0,0
2,4) $350 - $500,449.57,0,1,Surburban,0,Web,No E-Mail,1,0,0
2,3) $200 - $350,229.2,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
6,3) $200 - $350,234.61,1,0,Rural,0,Web,Mens E-Mail,1,0,0
9,3) $200 - $350,298.28,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,62.02,0,1,Urban,0,Web,No E-Mail,0,0,0
9,3) $200 - $350,259.65,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
9,3) $200 - $350,277.5,0,1,Urban,1,Web,No E-Mail,0,0,0
2,1) $0 - $100,63.74,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
4,2) $100 - $200,114.39,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,241.02,0,1,Rural,0,Phone,No E-Mail,0,0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0
6,2) $100 - $200,114.28,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
9,3) $200 - $350,251.82,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0
10,2) $100 - $200,193.09,1,0,Rural,1,Phone,Womens E-Mail,0,0,0
6,3) $200 - $350,254.15,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0
4,"6) $750 - $1,000",755.91,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
3,2) $100 - $200,117.36,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
2,5) $500 - $750,642.54,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
9,"7) $1,000 +",1129.41,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0
2,5) $500 - $750,569.86,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
9,2) $100 - $200,163.07,1,0,Urban,0,Web,Mens E-Mail,1,0,0
2,"7) $1,000 +",1091.38,1,1,Rural,1,Web,Womens E-Mail,0,0,0
9,2) $100 - $200,151.62,1,0,Surburban,0,Web,No E-Mail,0,0,0
2,1) $0 - $100,81.08,1,0,Urban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,1,0,0
2,3) $200 - $350,218.34,0,1,Urban,0,Web,Womens E-Mail,0,0,0
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
6,1) $0 - $100,43.99,1,0,Surburban,1,Web,No E-Mail,0,0,0
3,3) $200 - $350,246.99,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
3,4) $350 - $500,396.31,1,0,Surburban,0,Phone,No E-Mail,1,0,0
4,4) $350 - $500,393.08,0,1,Surburban,0,Phone,No E-Mail,0,0,0
2,3) $200 - $350,285.77,0,1,Urban,0,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
9,3) $200 - $350,336.94,1,0,Rural,1,Phone,No E-Mail,0,0,0
4,5) $500 - $750,637.56,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
2,1) $0 - $100,38.53,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,267.61,1,0,Urban,0,Phone,No E-Mail,0,0,0
4,1) $0 - $100,91.53,1,0,Urban,0,Phone,No E-Mail,0,0,0
5,4) $350 - $500,381.36,0,1,Urban,1,Web,No E-Mail,0,0,0
4,3) $200 - $350,323.74,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,186.05,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
5,1) $0 - $100,64.63,0,1,Surburban,1,Phone,No E-Mail,0,0,0
12,1) $0 - $100,48.18,0,1,Urban,0,Web,Mens E-Mail,0,0,0
4,1) $0 - $100,54.62,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,348.36,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0
4,4) $350 - $500,368.75,1,1,Surburban,0,Web,Womens E-Mail,0,0,0
10,4) $350 - $500,428.99,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0
5,1) $0 - $100,38.11,1,0,Rural,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,71.27,1,0,Surburban,1,Web,No E-Mail,0,0,0
6,2) $100 - $200,151.33,0,1,Rural,1,Web,Mens E-Mail,1,0,0
10,3) $200 - $350,208.63,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
1,3) $200 - $350,342.97,1,0,Urban,0,Phone,Mens E-Mail,1,0,0
7,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
1,5) $500 - $750,667.65,1,1,Surburban,1,Web,Womens E-Mail,1,0,0
3,3) $200 - $350,324.96,1,0,Urban,0,Web,Womens E-Mail,1,0,0
2,2) $100 - $200,126.41,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
1,1) $0 - $100,86.29,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
11,2) $100 - $200,102.87,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
5,4) $350 - $500,401.16,0,1,Urban,0,Phone,No E-Mail,0,0,0
4,3) $200 - $350,328.41,1,0,Urban,0,Web,Mens E-Mail,0,0,0
9,5) $500 - $750,702.39,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
2,2) $100 - $200,105.94,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
3,2) $100 - $200,140.36,0,1,Urban,1,Web,Mens E-Mail,0,0,0
4,3) $200 - $350,207.35,0,1,Urban,1,Phone,No E-Mail,0,0,0
4,3) $200 - $350,255.7,1,0,Urban,1,Phone,Mens E-Mail,1,0,0
9,1) $0 - $100,83.65,0,1,Urban,1,Web,No E-Mail,0,0,0
1,3) $200 - $350,300.82,0,1,Surburban,0,Web,No E-Mail,0,0,0
1,"7) $1,000 +",1497.66,1,0,Urban,1,Phone,Mens E-Mail,1,0,0
3,5) $500 - $750,500.41,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
12,1) $0 - $100,75.63,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
9,2) $100 - $200,108.95,1,0,Urban,1,Phone,No E-Mail,0,0,0
2,2) $100 - $200,160.13,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,76.11,1,0,Surburban,1,Web,No E-Mail,0,0,0
9,3) $200 - $350,344.49,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
5,2) $100 - $200,197.64,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
12,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
4,2) $100 - $200,161.87,0,1,Urban,0,Web,Mens E-Mail,0,0,0
2,5) $500 - $750,524,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0
3,1) $0 - $100,61.57,0,1,Surburban,0,Web,No E-Mail,0,0,0
11,2) $100 - $200,107.29,0,1,Urban,1,Web,Womens E-Mail,1,0,0
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,73.17,1,0,Urban,0,Web,Womens E-Mail,0,0,0
1,3) $200 - $350,214.89,1,0,Urban,0,Web,No E-Mail,0,0,0
9,3) $200 - $350,299.63,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0
7,5) $500 - $750,622.27,1,1,Surburban,1,Web,Womens E-Mail,0,0,0
5,2) $100 - $200,150.01,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
7,"6) $750 - $1,000",790.31,1,0,Urban,1,Multichannel,No E-Mail,0,0,0
2,2) $100 - $200,141.98,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
6,2) $100 - $200,195.3,1,0,Urban,0,Web,No E-Mail,0,0,0
12,1) $0 - $100,57.95,1,0,Rural,0,Web,No E-Mail,0,0,0
1,2) $100 - $200,126.31,0,1,Urban,0,Phone,No E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0
4,"6) $750 - $1,000",782.39,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
2,1) $0 - $100,95.11,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
9,2) $100 - $200,182.61,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
8,5) $500 - $750,512.63,0,1,Urban,1,Web,Mens E-Mail,0,0,0
6,2) $100 - $200,108.14,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,190.12,0,1,Urban,1,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0
9,1) $0 - $100,97.95,0,1,Urban,1,Phone,Womens E-Mail,1,0,0
7,4) $350 - $500,396.95,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
5,1) $0 - $100,40.41,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
1,2) $100 - $200,104.53,0,1,Urban,0,Phone,Mens E-Mail,1,0,0
3,1) $0 - $100,68.75,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
1,1) $0 - $100,37.3,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,123.38,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
1,2) $100 - $200,159.63,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0
8,3) $200 - $350,349.15,1,0,Urban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,91.1,1,0,Urban,1,Web,No E-Mail,0,0,0
12,3) $200 - $350,253.17,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
10,2) $100 - $200,136.52,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
3,4) $350 - $500,469.29,0,1,Surburban,0,Web,No E-Mail,0,0,0
12,1) $0 - $100,56.66,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
9,"6) $750 - $1,000",917.13,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0
7,3) $200 - $350,318.89,1,1,Urban,0,Web,Womens E-Mail,0,0,0
11,1) $0 - $100,86.14,1,0,Urban,0,Web,Mens E-Mail,0,0,0
5,2) $100 - $200,120.89,0,1,Urban,1,Web,No E-Mail,0,0,0
3,3) $200 - $350,308.41,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0
11,2) $100 - $200,148.49,0,1,Rural,0,Phone,No E-Mail,0,0,0
3,1) $0 - $100,72.15,0,1,Urban,0,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,126.13,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
11,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,0
6,3) $200 - $350,212.4,1,0,Urban,1,Web,Womens E-Mail,0,0,0
9,5) $500 - $750,507.79,0,1,Urban,1,Web,Womens E-Mail,0,0,0
9,2) $100 - $200,141.03,0,1,Rural,1,Phone,No E-Mail,0,0,0
4,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
3,1) $0 - $100,94.59,1,0,Urban,1,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,82.38,0,1,Urban,1,Web,No E-Mail,0,0,0
9,1) $0 - $100,37.06,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
11,1) $0 - $100,41.08,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
11,3) $200 - $350,255.24,1,0,Rural,0,Web,Womens E-Mail,0,0,0
9,2) $100 - $200,192.92,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,305.41,0,1,Rural,0,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,42.53,0,1,Urban,0,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,158.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
11,4) $350 - $500,375.62,1,1,Urban,0,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
8,1) $0 - $100,32.45,1,0,Rural,1,Phone,No E-Mail,0,0,0
8,2) $100 - $200,152.74,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0
7,2) $100 - $200,109.47,0,1,Urban,1,Phone,Mens E-Mail,1,0,0
1,5) $500 - $750,541.75,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0
3,1) $0 - $100,43,1,0,Surburban,0,Web,No E-Mail,0,0,0
8,2) $100 - $200,154.18,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
1,3) $200 - $350,310.09,0,1,Urban,0,Multichannel,No E-Mail,0,0,0
3,4) $350 - $500,369.06,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,566.99,1,0,Urban,1,Multichannel,No E-Mail,0,0,0
8,2) $100 - $200,141.56,0,1,Urban,0,Phone,No E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0
3,1) $0 - $100,80.4,1,0,Surburban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,78.35,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
6,2) $100 - $200,186.79,0,1,Rural,1,Phone,No E-Mail,0,0,0
1,2) $100 - $200,140.69,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,169.67,0,1,Rural,1,Web,Mens E-Mail,0,0,0
1,"7) $1,000 +",1404.7,1,0,Surburban,1,Web,Mens E-Mail,1,0,0
3,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0
10,3) $200 - $350,291.37,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0
3,3) $200 - $350,209.11,1,1,Urban,0,Phone,Mens E-Mail,0,0,0
11,1) $0 - $100,41.69,1,0,Urban,0,Web,No E-Mail,0,0,0
9,2) $100 - $200,104.34,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,2) $100 - $200,122.53,1,0,Rural,1,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0
5,1) $0 - $100,48.9,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0
1,2) $100 - $200,153.71,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
3,3) $200 - $350,260.1,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0
1,1) $0 - $100,59.09,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
5,4) $350 - $500,407.57,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0
12,2) $100 - $200,103.21,1,0,Surburban,1,Web,No E-Mail,0,0,0
9,2) $100 - $200,122.59,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
4,3) $200 - $350,283.87,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
2,3) $200 - $350,228.32,1,1,Rural,0,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,197.76,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
9,1) $0 - $100,86.49,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,306.77,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
1,5) $500 - $750,509.86,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
11,1) $0 - $100,87.24,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,5) $500 - $750,559.86,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
2,1) $0 - $100,78.54,0,1,Urban,1,Web,Womens E-Mail,0,0,0
1,2) $100 - $200,157.26,0,1,Urban,0,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
4,2) $100 - $200,173.74,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,252.62,0,1,Urban,1,Web,Mens E-Mail,0,0,0
1,3) $200 - $350,223.46,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0
7,4) $350 - $500,364.94,0,1,Surburban,0,Phone,No E-Mail,0,0,0
8,1) $0 - $100,37.25,0,1,Urban,0,Web,No E-Mail,0,0,0
10,5) $500 - $750,583.16,1,0,Urban,1,Web,No E-Mail,0,0,0
1,3) $200 - $350,207.94,1,1,Urban,0,Web,Womens E-Mail,1,0,0
11,2) $100 - $200,135.26,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
7,2) $100 - $200,172.11,0,1,Urban,1,Phone,No E-Mail,0,0,0
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,60.18,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
11,2) $100 - $200,116.19,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,37.05,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
9,3) $200 - $350,302.62,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
1,2) $100 - $200,100.61,1,0,Urban,1,Web,No E-Mail,0,0,0
4,"6) $750 - $1,000",835.83,1,1,Rural,1,Multichannel,No E-Mail,0,0,0
10,3) $200 - $350,265.42,0,1,Rural,1,Phone,No E-Mail,0,0,0
2,2) $100 - $200,104.8,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
12,5) $500 - $750,525.77,1,0,Surburban,1,Web,Womens E-Mail,1,0,0
2,3) $200 - $350,323.23,1,0,Surburban,0,Web,Mens E-Mail,1,0,0
2,"7) $1,000 +",2027.95,1,1,Rural,1,Web,No E-Mail,0,0,0
1,1) $0 - $100,56.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,326.65,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0
5,5) $500 - $750,579.16,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0
8,5) $500 - $750,517.7,0,1,Rural,1,Phone,No E-Mail,0,0,0
7,5) $500 - $750,582.74,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0
3,4) $350 - $500,387.44,1,0,Urban,1,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,729.12,0,1,Urban,1,Multichannel,No E-Mail,0,0,0
8,2) $100 - $200,116.31,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
1,1) $0 - $100,81.17,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
8,4) $350 - $500,408.91,1,1,Surburban,0,Phone,No E-Mail,0,0,0
8,2) $100 - $200,176.42,0,1,Urban,0,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,737.88,1,0,Urban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,1,104.47
10,3) $200 - $350,329.26,1,0,Surburban,0,Web,No E-Mail,0,0,0
4,2) $100 - $200,194.01,0,1,Urban,1,Phone,No E-Mail,0,0,0
8,2) $100 - $200,126.94,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
12,1) $0 - $100,47.18,1,0,Surburban,1,Phone,No E-Mail,0,0,0
7,2) $100 - $200,136.61,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,255.56,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,126.67,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
3,2) $100 - $200,104.63,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,175.66,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
10,3) $200 - $350,203.49,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
9,3) $200 - $350,346.16,1,1,Urban,0,Phone,Mens E-Mail,1,0,0
4,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
1,5) $500 - $750,520.37,0,1,Urban,1,Web,No E-Mail,0,0,0
8,2) $100 - $200,101.15,0,1,Urban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,32.73,0,1,Urban,1,Web,Mens E-Mail,1,0,0
9,3) $200 - $350,205.33,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
1,3) $200 - $350,325.78,1,0,Urban,0,Web,Mens E-Mail,0,0,0
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0
2,3) $200 - $350,276.26,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0
5,1) $0 - $100,58.28,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
1,"7) $1,000 +",1435,0,1,Urban,1,Web,No E-Mail,0,0,0
1,5) $500 - $750,545.15,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0
8,2) $100 - $200,146.29,0,1,Surburban,1,Phone,No E-Mail,0,0,0
12,3) $200 - $350,212.87,1,1,Surburban,1,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,199.03,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,274.73,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
3,5) $500 - $750,505.63,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
2,1) $0 - $100,90.1,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,683.27,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0
2,1) $0 - $100,82.76,1,0,Surburban,0,Phone,No E-Mail,1,0,0
8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,100.7,0,1,Urban,0,Web,Mens E-Mail,0,0,0
9,4) $350 - $500,399.07,1,1,Urban,0,Phone,Womens E-Mail,0,0,0
5,2) $100 - $200,110.57,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
6,2) $100 - $200,133.8,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
9,4) $350 - $500,367.08,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0
5,3) $200 - $350,208.94,1,0,Urban,1,Web,No E-Mail,0,0,0
5,1) $0 - $100,80.38,1,0,Urban,1,Web,Womens E-Mail,0,0,0
6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0
7,5) $500 - $750,574.79,1,1,Rural,1,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,603.61,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0
2,"7) $1,000 +",1051.02,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0
6,3) $200 - $350,209.44,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0
5,1) $0 - $100,56.93,0,1,Urban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,47.89,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
6,3) $200 - $350,225,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
12,3) $200 - $350,309.14,1,1,Urban,0,Web,Mens E-Mail,0,0,0
6,2) $100 - $200,150.24,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
2,"6) $750 - $1,000",927.26,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0
4,1) $0 - $100,77.63,1,0,Urban,1,Web,Mens E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0
11,1) $0 - $100,90.11,1,0,Surburban,0,Web,No E-Mail,0,0,0
3,1) $0 - $100,48.57,0,1,Surburban,1,Phone,No E-Mail,0,0,0
1,2) $100 - $200,111.52,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
8,4) $350 - $500,378.52,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0
9,2) $100 - $200,197.32,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
1,3) $200 - $350,212.71,1,1,Urban,0,Web,Womens E-Mail,0,0,0
5,2) $100 - $200,144.96,0,1,Urban,0,Web,No E-Mail,0,0,0
10,2) $100 - $200,186.49,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0
4,2) $100 - $200,160.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
10,4) $350 - $500,468.35,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0
5,2) $100 - $200,189.42,1,0,Urban,0,Web,Mens E-Mail,1,0,0
9,2) $100 - $200,106.11,0,1,Urban,0,Phone,No E-Mail,0,0,0
5,3) $200 - $350,220.55,1,1,Urban,1,Phone,Womens E-Mail,0,0,0
3,4) $350 - $500,448.76,1,0,Surburban,0,Phone,No E-Mail,0,0,0
4,2) $100 - $200,141.68,0,1,Surburban,1,Web,No E-Mail,0,0,0
7,2) $100 - $200,179.52,0,1,Surburban,0,Web,No E-Mail,0,0,0
11,4) $350 - $500,441.6,0,1,Surburban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0
3,2) $100 - $200,151.78,1,0,Urban,1,Web,Womens E-Mail,0,0,0
9,4) $350 - $500,450.66,1,0,Rural,1,Phone,No E-Mail,0,0,0
1,3) $200 - $350,212.07,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0
4,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0
6,2) $100 - $200,148.32,1,0,Urban,1,Web,No E-Mail,0,0,0
10,1) $0 - $100,95.92,0,1,Surburban,0,Phone,No E-Mail,0,0,0
6,3) $200 - $350,234.77,0,1,Urban,0,Web,Womens E-Mail,1,0,0
9,1) $0 - $100,72.67,1,0,Rural,0,Phone,Womens E-Mail,0,0,0
8,3) $200 - $350,240.03,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
8,3) $200 - $350,248.01,1,1,Urban,0,Phone,Womens E-Mail,1,0,0
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,1,0,0
2,"6) $750 - $1,000",905.62,1,1,Urban,1,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,90.84,1,0,Urban,0,Phone,No E-Mail,0,0,0
